Date,AAPL,CAT,GOOG
2006-01-20,-0.038037220572780084,-0.028065422844926625,-0.08856011546923834
2006-01-23,0.020552741879984012,0.00426822388274318,0.06784048556913055
2006-01-24,-0.02120976940961815,0.005066032341654293,0.035683318390105655
2006-01-25,-0.02449544852863366,0.011667900788641598,-0.022899648177124313
2006-01-26,-0.025525282273812646,0.04873625457778767,0.002928546187229744
2006-01-27,-0.004155897369146917,0.035572489070337006,-0.0017978357993646702
2006-01-30,0.040404864787558524,-0.007729305195414967,-0.015506107935385559
2006-01-31,0.0067775430442264,0.01319354929548914,0.01358978127203305
2006-02-01,-0.0011931078102391478,0.019542483388424587,-0.0740474770121984
2006-02-02,-0.04501829504027481,-0.01235198421278736,-0.014389690502799033
2006-02-03,-0.0034737015063230903,-0.003809004741091883,-0.03727312696161936
2006-02-06,-0.06542002587130218,0.008332176765243676,0.009261104316127073
2006-02-07,0.0044478073199519085,-0.022671712011384248,-0.04563759002096487
2006-02-08,0.017741271043755804,0.024271161831375156,0.0031480690631474047
2006-02-09,-0.057731516780752154,-0.005245386764845283,-0.028332016965005105
2006-02-10,0.035691420132033046,0.004373018249321676,0.010646264102608695
2006-02-13,-0.03939409259114481,-0.001892394311547411,-0.04775636961579349
2006-02-14,0.044283831423911214,0.023048769306786007,-0.006908383060625768
2006-02-15,0.02309077853214948,0.019461594633859203,-0.0027416165209532438
2006-02-16,0.01931521280017904,0.005015988095740022,0.06796799496607185
2006-02-17,-0.003975321949361392,0.0012493754092104117,0.00622952055617729
2006-02-21,-0.017364111812639107,0.00746703712273224,-0.0058748879947363355
2006-02-22,0.03191102461677825,0.006453565723034283,-0.003005129297217768
2006-02-23,0.0060113896407018984,-0.00976562875016751,0.033840515559852756
2006-02-24,-0.0040501243242941415,0.0048263865618133105,-0.0017738192435276469
2006-02-27,-0.006598899309153801,0.01094380772087861,0.03381493105304611
2006-02-28,-0.035851661897686585,-0.005730388229917065,-0.07376505991193807
2006-03-01,0.008867268576647947,0.017766539556986472,0.005993761026627446
2006-03-02,0.007353652351712723,-0.0006725317920022319,0.03143585280087741
2006-03-03,-0.027527251190486046,0.0036256001777915507,0.004585375256182258
2006-03-06,-0.03363584898844087,-0.018806172114272702,-0.0270157677731085
2006-03-07,0.012595674390623122,-0.0024605705853680605,-0.009965468222499527
2006-03-08,-0.009851120921282343,-0.008801473514518413,-0.02943140037496853
2006-03-09,-0.026701145627912717,-0.013908222422828371,-0.031227284115026902
2006-03-10,-0.011642031178609584,-0.006322845904177934,-0.016165115038090917
2006-03-13,0.03864752800310449,0.0007046540732081376,-0.0013045733547589022
2006-03-14,0.02466361744310669,0.013152421766280677,0.04098106696323707
2006-03-15,-0.01632383069868983,0.03214430319609435,-0.0191478915404056
2006-03-16,-0.029418275387093944,0.008177753829168516,-0.01677259727930484
2006-03-17,0.005427519855567935,0.01760089465835897,0.003006138406602026
2006-03-20,-0.010416378761139366,-0.004997117181863619,0.02442071245782248
2006-03-21,-0.03466153019740743,-0.02051257190490229,-0.024038136503135184
2006-03-22,-0.0022678126297961437,0.025247256637622097,0.0008822307753782421
2006-03-23,-0.024789520346167746,0.0006557039632797087,0.004896536633401401
2006-03-24,-0.0033298526911592317,-0.010015705762549692,0.06759787687828779
2006-03-27,-0.007533476543470049,-0.0015907917836845925,0.010578045487934201
2006-03-28,-0.0135342782901412,-0.006788924474011399,0.020110750949829576
2006-03-29,0.059832781114658326,-0.016157684968207832,0.04605945493946334
2006-03-30,0.006715158531213841,-0.01738912372178652,-0.016696193718173057
2006-03-31,-0.00047772623032011393,-0.008182661155501102,0.004007952980922572
2006-04-03,-0.0011164939378634914,0.02326165765680136,-0.0007696775958121316
2006-04-04,-0.02390716169964662,0.024195080315629884,0.03687898260754049
2006-04-05,0.0941651295561137,0.006617767290734903,0.008986542048079934
2006-04-06,0.05823266414538278,-0.00198061075432204,0.007788453001699462
2006-04-07,-0.020563781459176575,-0.009696820485800981,-0.012283992796124054
2006-04-10,-0.016178047373939936,0.007049304123927899,0.024851134203920443
2006-04-11,-0.009952179594782198,0.015910040728825882,-0.01627055984702575
2006-04-12,-0.019005820038784167,0.015275326608440564,-0.0017347740967359158
2006-04-13,-0.0036036118133656527,-0.011629179273256884,-0.01674304436792773
2006-04-17,-0.025290951797439898,-0.006389055206741556,0.01152087685872104
2006-04-18,0.02152265519884902,0.03167076743045009,-0.0063619032790454295
2006-04-19,-0.008644781639161261,0.0007606490631329562,0.015366930813608928
2006-04-20,0.029713542968658763,-0.009573575736939514,0.010902670358523096
2006-04-21,-0.008761577175334165,-0.0012830207730656139,0.051883614367432065
2006-04-24,-0.019430480847917708,-0.006312770641366424,0.007748348072868013
2006-04-25,0.006367942401747058,-0.03217389573247423,-0.030751851830539145
2006-04-26,0.029483450923350047,0.01352091301984003,-0.0027896359899453266
2006-04-27,0.017599579738780388,-0.011787613568172711,-0.014042759785093718
2006-04-28,0.014740870759549501,0.009018427748119708,-0.00498812042321252
2006-05-01,-0.01128697799797459,-0.0014535485653485861,-0.04662716679727291
2006-05-02,0.028610168740704003,0.024167506710474154,-0.010331561211377733
2006-05-03,-0.006725047993144468,0.007969616483332347,-0.0015970580714752612
2006-05-04,-0.00014062453663825852,0.00905016399356384,0.00147044406067333
2006-05-05,0.01062862062150835,0.014736310867802074,-0.0011404440057485193
2006-05-08,0.0,-0.001000307425698387,0.001216375197643586
2006-05-09,-0.01203505767724799,0.015399979631256385,0.034897259346153155
2006-05-10,-0.0060726226854979914,-0.0020973341293427754,-0.01433913959476614
2006-05-11,-0.035318908970039135,-0.016813082997208583,-0.04046220846239097
2006-05-12,-0.006624953798068382,-0.02299558273126884,-0.0338210679368766
2006-05-15,0.001328483116089123,-0.004378932500263624,0.005517308489086996
2006-05-16,-0.04233538786761612,-0.0016793328423542729,-0.013110300218921933
2006-05-17,0.004299785471517919,-0.018663045182593194,0.008581189983200371
2006-05-18,-0.03239091797727914,-0.017140359109152657,-0.009416509582089283
2006-05-19,0.020832452678726836,-0.024966806829203388,-0.002618090203119255
2006-05-22,-0.01767191354011506,0.0012358850834574134,0.0025103200084294285
2006-05-23,-0.0036357066043627576,0.011596796634284007,0.012404147707808798
2006-05-24,0.0030046865961801715,-0.0017652603251523318,0.014983886994430089
2006-05-25,0.015508767361915485,0.005015456336557046,0.0045535939816288545
2006-05-26,-0.01219902981008645,0.006200302603440872,-0.004291416983099133
2006-05-30,-0.03735295718629397,-0.03083880420490704,-0.02498498285315096
2006-05-31,-0.023970397965123316,0.010888007572933015,-0.00032272718983477987
2006-06-01,0.0393686623961479,0.004650654761221438,0.02863254282069996
2006-06-02,-0.00823705380456472,-0.006571396261427203,-0.008345982896392433
2006-06-05,-0.027291095168948985,-0.048975356285346446,-0.013265080948198369
2006-06-06,-0.004677081749835278,-0.012336115785998773,0.04068968401546023
2006-06-07,-0.0196151527557061,-0.025736849001229464,-0.008963242906202951
2006-06-08,0.0368797742300598,0.002245151135495093,0.0174148111970645
2006-06-09,-0.02533474099014328,0.00937415521678823,-0.017259717404982278
2006-06-12,-0.03854599181995266,-0.017932186392435073,-0.013097073352461755
2006-06-13,0.0230654807007074,0.00015050447935619214,0.012967863508450535
2006-06-14,-0.012420520530198152,0.01718865338907576,-0.005526152133131966
2006-06-15,0.030261221823386496,0.04873401737238534,0.017049959351998357
2006-06-16,-0.031129584753223357,-0.004243831557427399,-0.0007675107157207738
2006-06-19,-0.006273709220793504,-0.00854082051337102,-0.006574007829257105
2006-06-20,0.004708794771952136,0.01475812189327926,-0.002502165451761488
2006-06-21,0.006763817100634492,0.020634468571696683,0.037911705293359584
2006-06-22,0.02929334046209091,-0.002625410881423493,-0.005435840315780725
2006-06-23,-0.01266819359893989,-0.0019388234010105,0.012201657950842291
2006-06-26,0.0027161008916169824,0.004701967432653055,-0.0015819020828683398
2006-06-27,-0.026801415475477187,-0.011517517955024419,-0.004711617032316114
2006-06-28,-0.02485781747870556,0.014685515971648673,0.009376123602323257
2006-06-29,0.05131988715641381,0.02297716906185105,0.02840294624910329
2006-06-30,-0.0292514274107082,0.0010752281060980979,0.003631216805684223
2006-07-03,0.01180355542753937,0.003885422224175913,0.009186812876799675
2006-07-05,-0.016529529866295904,-0.022177794915246032,-0.004120045826638754
2006-07-06,-0.021814941385681956,0.007085450449224537,0.004096405342719655
2006-07-07,-0.006656702934315375,-0.014634672166375972,-0.006495791616987015
2006-07-10,-0.007246074992332171,0.00946173754447238,-0.00536572570340299
2006-07-11,0.011748692841684446,0.0017727056473924806,0.015093430650155011
2006-07-12,-0.04954490147877406,-0.02888706270934107,-0.017367669336769826
2006-07-13,-0.013497569713408309,-0.022836371207609965,-0.02038622213744192
2006-07-14,-0.030705554164599993,-0.007343943676420115,-0.01312270344786624
2006-07-17,0.03300002956834937,0.0,0.010820808280451937
2006-07-18,0.010069521317733547,0.008383528531066291,-0.01193689094273577
2006-07-19,0.022430483398876332,0.023474208538859738,-0.010098970523159572
2006-07-20,0.1118094582879484,-0.02910382140843945,-0.030226737678606626
2006-07-21,0.0036292006958297167,-0.010623388942075387,0.007693839673453322
2006-07-24,0.011462737433119445,0.031254842598569255,0.0020231483360911022
2006-07-25,0.008269493389121689,0.001983230266052962,-0.003947514313571967
2006-07-26,0.03084460158425331,-0.007528875296386315,-0.009963104931834808
2006-07-27,-0.007385293342489553,0.008376983768397269,-0.008073950798809602
2006-07-28,0.033959354903742286,0.006905447649005292,0.014847304102726167
2006-07-31,0.03549561449498182,-0.004785801091554018,-0.003923988060277326
2006-08-01,-0.01154330357841146,-0.01650370758819677,-0.02910548592228589
2006-08-02,0.014482046584558289,0.014808686086968772,-0.022296665049751547
2006-08-03,0.02076284140454775,0.027601245168423258,0.021977109404277342
2006-08-04,-0.018710626236811263,0.005074838896447822,-0.004110846290394958
2006-08-07,-0.01608836278854988,0.0010935307827033803,0.010907277988556927
2006-08-08,-0.03682512632097434,-0.021827286824917132,0.008037342327819138
2006-08-09,-0.01854083641842324,-0.04396947021657915,-0.010713318304581975
2006-08-10,0.007520327163189576,-0.0029228360442252054,-0.007295524365888547
2006-08-11,-0.0065769764244499405,-0.01906248089373371,-0.015349798266347258
2006-08-14,0.004545582392895917,-0.016091305566102092,0.0025205572763939863
2006-08-15,0.03850492102596115,0.02174488505659567,0.03075940607645836
2006-08-16,0.022763975600532838,0.024905712931484986,0.017563022146535632
2006-08-17,-0.005753414469936661,0.0036110805077394135,-0.004964582637178096
2006-08-18,0.004722826961475103,-0.015254203357878703,-0.006344569726254912
2006-08-21,-0.020079485582947042,-0.0008793265034170689,-0.015933679114797962
2006-08-22,0.01580008897954259,0.0036569581488047832,0.002620329222252246
2006-08-23,-0.004594502539427837,-0.019012001234725226,-0.012930532234727942
2006-08-24,0.0074003736528470525,-0.025772046379899265,0.0008028881240991815
2006-08-25,0.01376708651897254,0.007452968628137921,-0.0012582306074994413
2006-08-28,-0.02608289078978263,0.0012118495807790653,0.020392730669146278
2006-08-29,-0.007492602862056364,-0.009427819619183075,-0.005263606670957236
2006-08-30,0.007194338111349051,-0.005976805336063956,0.004738633036897875
2006-08-31,0.013203857179269448,0.01963320288455697,-0.005847770252645067
2006-09-01,0.0077811276728686945,0.01377083264728697,0.000184992666889712
2006-09-05,0.04433711611880703,0.03519927841422331,0.015099437544858875
2006-09-06,-0.020493913048146316,-0.007924482077982192,-0.011039960597368469
2006-09-07,0.038792187387556985,-0.020017127064793427,-0.004349888905932553
2006-09-08,-0.003853424855324658,-0.00651418719102664,-0.0016925154630245995
2006-09-11,-0.0002759156721678204,-0.027254454321728638,0.016379534065133337
2006-09-12,0.001791544267380947,-0.0055105673921409595,0.020129874600055393
2006-09-13,0.02138603664275082,0.01794965562972533,0.036749432466475454
2006-09-14,-0.00040431407745179657,-0.01243908823758435,-0.006390878514890042
2006-09-15,-0.0009441073709079532,-0.001222119012155842,0.014499088968997747
2006-09-18,-0.0028381131058855583,0.023562559447420525,0.01166695718727073
2006-09-19,-0.0016254644371630996,-0.006439690724451683,-0.026586851626215977
2006-09-20,0.019996023218699997,-0.010268841703961917,-0.017008087842029004
2006-09-21,-0.008137780974428117,-0.020549763552051386,0.024508250343667787
2006-09-22,-0.022350850821987452,-0.027807724153409475,-0.007574395656916807
2006-09-25,0.036978972634982614,0.024548517008018123,0.0004950386252257963
2006-09-26,0.024257593372898786,0.02411245793913104,0.00712834640281135
2006-09-27,-0.015582196115295432,-0.003343817361321626,-0.009755538300388084
2006-09-28,0.007821293223998799,0.013759765775238285,0.0016366780380332457
2006-09-29,-0.0003898686944948535,-0.011934782097379713,-0.004171501279343503
2006-10-02,-0.027925470862766286,-0.006709261285227595,-0.0011451612184810254
2006-10-03,-0.01047416906786954,-0.0038320209398746427,0.006455754894162065
2006-10-04,0.01739652694805832,0.006582248519895891,0.02844995445712206
2006-10-05,-0.0073234258607339005,0.040370577325925444,-0.009401831639850231
2006-10-06,-0.008185160309932885,-0.0027883209545022385,0.02088249785272958
2006-10-09,0.005509033775822932,0.012413047857851621,0.020012421207053318
2006-10-10,-0.011049124727776081,0.0023195035246111554,-0.00549278646573912
2006-10-11,-0.007888751602866876,-0.010772864866831013,-0.0003517069458985289
2006-10-12,0.027343379082390023,0.013520734966087624,0.002201473543504804
2006-10-13,-0.0031930884766423772,-0.0024581741787216053,-0.00032746240745384073
2006-10-16,0.0050517739762725115,0.012229454647864622,-0.013073635006151153
2006-10-17,-0.014830640182169437,-0.0004289785836998292,-0.0026354550750207696
2006-10-18,0.003225805105605438,-0.011800476064164676,-0.003166638232648604
2006-10-19,0.058119425203122146,0.0034834541473597576,0.01596960732693902
2006-10-20,0.012080080815437573,-0.15685876242069458,0.07592861787172016
2006-10-23,0.01871066171740099,0.02378260800765296,0.04490092880155237
2006-10-24,-0.005045765857676014,0.008405380339710156,-0.01565927657614326
2006-10-25,0.00774295226226176,0.01595613501112512,0.027691788741395173
2006-10-26,0.006224104532510976,0.0070820577689594795,-0.0030871851103336017
2006-10-27,-0.021894925777134765,-0.01747349957213439,-0.020619547652697592
2006-10-30,0.0001244952657009139,-0.008358438833274575,0.0028789371168737514
2006-10-31,0.008173275323614056,-0.000823286156483306,-0.00037769844766960927
2006-11-01,-0.02396501074429603,-0.0034655521878718732,-0.018837445877818975
2006-11-02,-0.0022765159078647593,0.0009914132897733115,0.005141780002599007
2006-11-03,-0.008775159239982589,-0.0021484808080167624,0.004013913620572543
2006-11-06,0.01797549646055877,-0.009644533706799777,0.010856534897581824
2006-11-07,0.009985992871222819,0.0011687943270453872,-0.009225732627047335
2006-11-08,0.023810843051732578,0.003000220527484981,0.0051289628911733364
2006-11-09,0.010736877408610004,-0.015088986928005987,-0.00500211152100425
2006-11-10,-0.00264358326074456,0.006734131086527953,0.001944727836704584
2006-11-13,0.01468939930274853,-0.0013433079185985032,0.01567220067645156
2006-11-14,0.00767636624053973,0.014014448814916163,0.017046008875486768
2006-11-15,-0.011238891128417973,0.01789728285663876,0.005360701136484168
2006-11-16,0.01839014917777086,-0.0013029415643467475,0.008037911357975675
2006-11-17,0.0027993038047586924,-0.007031216474973999,0.005810943967936124
2006-11-20,0.0071959335482880285,-0.000492288000973887,-0.0075264682738433565
2006-11-21,0.024334133637715902,0.02079684709238044,0.029065403126268447
2006-11-22,0.01911646137101072,0.009601450394839455,-0.003223026609789483
2006-11-24,0.014510714281838479,0.001273295864556444,-0.0059427289395858176
2006-11-27,-0.02307338080933525,-0.014418565436026183,-0.04092511499453292
2006-11-28,0.025036006807205424,-0.005988335063858233,0.00975122824273949
2006-11-29,-0.000109743529481977,0.007439844000951947,-0.009957475593654286
2006-11-30,-0.0015261187627404423,-0.00048380317436521773,0.0003299912814549704
2006-12-01,-0.0037158393871542413,-0.013634254925804409,-0.008305765162259126
2006-12-04,-0.0021921831828200593,0.004891004687277919,0.008388226053435465
2006-12-05,0.0016444132291830794,0.010675756656663584,0.004424577750348593
2006-12-06,-0.01590298387384214,0.014377206685130511,0.0035052286070548786
2006-12-07,-0.03155143246211522,-0.0007934713302056783,-0.012498252885824882
2006-12-08,0.013919756399024617,0.006329425241440835,0.0030411400118953488
2006-12-11,0.00553601395294654,-0.005218642777992992,-0.00037189448585094335
2006-12-12,-0.02984898740119218,-0.012605133301273089,-0.004452709041178939
2006-12-13,0.03322361533934401,-0.012765141173763117,-0.005807918760860061
2006-12-14,-0.00563054339329133,0.010193055292853923,0.006513305363550705
2006-12-15,-0.009417497400905597,-0.004840678554261995,-0.003782247249258215
2006-12-18,-0.0259840091070645,0.0016157619335204843,-0.03711562397851461
2006-12-19,0.009779844272955411,-0.006480695738293989,0.012518337204987151
2006-12-20,-0.0181216966326737,-0.0024414218978224987,-0.012302436884166244
2006-12-21,-0.022189202469821617,-0.009166797671178301,-0.014579709907928532
2006-12-22,-0.00847949114558343,-0.003624490714948168,-0.0013600010603107416
2006-12-26,-0.008429666519876871,0.005103361173530345,0.004271283879271519
2006-12-27,0.00012291297112726037,0.00931623770574253,0.022689794654510535
2006-12-28,-0.008005668814722786,-0.002606530323968357,-0.01175613666724357
2006-12-29,0.04792398043014464,0.0003264166965714979,-0.004506806054198115
2007-01-03,-0.012333876921295134,-0.002775600586155291,0.01532245876779386
2007-01-04,0.021952741198785337,-0.0026193502557266125,0.03296280357484907
2007-01-05,-0.007146884208804066,-0.012869783744440654,0.008099550151348424
2007-01-08,0.004927007839764846,0.0011619273289265885,-0.007437379566895249
2007-01-09,0.0797991455540937,0.005458826258059594,0.003962489415564776
2007-01-10,0.04674601667625098,-0.00496147701176784,0.008123335232152364
2007-01-11,-0.012448381119342617,-0.005319446885610712,0.020745235136950594
2007-01-12,-0.012393918504916598,-0.004342240357433911,0.01051048696476883
2007-01-16,0.02587246438619735,-0.008405102234180227,-0.0014266414304599218
2007-01-17,-0.022390916399433646,0.011246168149958543,-0.013978511938674708
2007-01-18,-0.063927628939019,0.00485354658903768,-0.019186258618972576
2007-01-19,-0.006419915097639261,-0.008887817100693472,0.003928036062345317
2007-01-22,-0.01951126349884289,-0.02041883512725742,-0.018360451017943986
2007-01-23,-0.012638903953205423,0.023614281685151235,-0.0037295188642900825
2007-01-24,0.011601678277514668,0.0028499242304822173,0.04094131228518052
2007-01-25,-0.005203989711727758,-0.001675705222665608,-0.022246543751095017
2007-01-26,-0.010138293301405995,0.02418957550601989,0.01575347757421243
2007-01-29,0.006537344687326571,0.009935950482175207,-0.006819714688111544
2007-01-30,-0.0045481241753406254,0.018944047101134752,0.0037495135678702806
2007-01-31,0.0021018692754840767,0.01874832992967209,0.014420471854258416
2007-02-01,-0.011615197055793064,0.014257380020741698,-0.04017821033275881
2007-02-02,0.0001179462781915901,0.003992550369201073,-0.0005193114808551552
2007-02-05,-0.009603183388024556,-0.011716350737171852,-0.03023420623542349
2007-02-06,0.0024981659603193207,-0.0010855848257742666,0.00920460261373947
2007-02-07,0.023489270684103215,0.018761125398113827,-0.0031224876422589042
2007-02-08,0.0003479151791276556,-0.00015284872068554675,0.0021678131301695255
2007-02-09,-0.03434954882994592,-0.01272667507618276,-0.019594877067227862
2007-02-12,0.019149980412576727,-0.0030915702734702296,-0.007824617194124998
2007-02-13,-0.0021229407267420327,0.0020106075418426053,0.0017658382720075387
2007-02-14,0.007058950067505111,0.021851200091021383,0.014767288332997659
2007-02-15,-0.0010556337673629608,0.021827267579342197,-0.009618224579177478
2007-02-16,-0.004469342517562449,0.0007391519887756753,0.018187849658761888
2007-02-20,0.01253435392967774,0.003835282544863997,0.004585829860363685
2007-02-21,0.03769700395638873,0.004113374759010259,0.007932795862547972
2007-02-22,0.0034693951278278266,-0.006323784867971304,-2.1105511567098567e-05
2007-02-23,-0.004927537812450162,-0.007701297094015264,-0.011051574254333755
2007-02-26,-0.006307339529145293,0.0,-0.012164101060908093
2007-02-27,-0.05313215617077911,-0.036797511267504905,-0.03537641056998538
2007-02-28,0.008069473336779157,-0.006189469336405607,0.001514104578395112
2007-03-01,0.028545270618555815,-0.008259756436939995,-0.002718147413455958
2007-03-02,-0.0191346967348249,-0.013549813321590578,-0.02153628740438755
2007-03-05,0.010597942948271256,0.002059721832145976,0.005161417372408427
2007-03-06,0.021432261815143485,0.0070986630977939195,0.03695458141844568
2007-03-07,-0.005343528830766156,0.009542217622372168,-0.004183095576029446
2007-03-08,0.0031865906899967945,0.0010897590511432236,-0.002021332060678921
2007-03-09,-0.000340627961752079,0.0015538061637737207,-0.0038780805572261653
2007-03-12,0.02136826932715367,0.002635826993117663,0.003943998029933381
2007-03-13,-0.016491882151623696,-0.01923270162904522,-0.026110124695439337
2007-03-14,0.017937585364644185,0.004725447355288744,0.011155774393977984
2007-03-15,-0.004789399544748437,-0.002832861564134322,-0.004048556695492396
2007-03-16,0.00022307160624343247,-0.004738492008059157,-0.012039988289667845
2007-03-19,0.017043726691231244,0.015864714838223548,0.014368140138065569
2007-03-20,0.0038332753459932958,0.010695348736049532,-0.004369610435799643
2007-03-21,0.025790449230987156,0.02060074912075723,0.024994783165153737
2007-03-22,0.0009582077915311217,0.00497143498590116,0.0119533679128351
2007-03-23,-0.004693787845694289,0.00509657850299784,-0.0004545647332533213
2007-03-26,0.024608918945211698,-0.0005980600461190665,0.0068403994419811475
2007-03-27,-0.004076680640497886,0.0005980600461190404,-0.002972088329775618
2007-03-28,-0.023530799354917926,-0.009615425109174326,-0.003760002933933119
2007-03-29,0.005454704336997884,-0.0007552084338486096,-0.002080731322043907
2007-03-30,-0.009000387381765113,0.012610941692526014,-0.006005889769760452
2007-04-02,0.007933476813404809,-0.004186032382161749,0.000807112646725978
2007-04-03,0.009035358677574108,0.007313981986813504,0.030223661454971143
2007-04-04,-0.002437048065007205,0.0035632931177725876,-0.003348690000603662
2007-04-05,0.004340124951030854,0.0022204099146808268,0.001039652539569742
2007-04-09,-0.010938435563597767,-0.004297415851845567,-0.007023376521533359
2007-04-10,0.006385891997712655,-0.005808776587111725,-0.0036589820463038465
2007-04-11,-0.017769451658660024,-0.009001926672785748,-0.004231723315160202
2007-04-12,-0.004329193948354235,0.004361304601415878,0.00613793252132841
2007-04-13,-0.021378904259125545,0.002248459993517121,-0.00235634425220987
2007-04-16,0.013100483138750917,0.0016456140632508357,0.01696899563304993
2007-04-17,-0.011882466559102241,0.011295828204922713,-0.0031044164637954383
2007-04-18,0.0005530817616258402,0.024959675110087447,0.006766533821740456
2007-04-19,-0.0014387728646831665,-0.006536773654172221,-0.009201610417319544
2007-04-20,0.007724532111433446,0.04557926508903624,0.022702213378473456
2007-04-23,0.027538852833544368,0.0004175873336205097,-0.007071944740128632
2007-04-24,-0.0028918463217797704,0.01327231023671952,-0.0032404672189549795
2007-04-25,0.02237735331258365,0.005752294522352607,0.0009626972369656456
2007-04-26,0.035948264697836387,-0.003145936505825747,0.006651564815353347
2007-04-27,0.010867090221008121,0.010357190611913956,-0.004519904529913274
2007-04-30,-0.0012015238185334762,-0.015576292442270266,-0.016056959000187276
2007-05-01,-0.0033118339597538885,0.008501348387893787,-0.005061707552937874
2007-05-02,0.009206380555124776,0.00218230667535871,-0.0068894153433894205
2007-05-03,9.956032818711708e-05,-0.0005448358097615966,0.015868065726311914
2007-05-04,0.004075516551478386,-0.003550713724951163,-0.004468425350744624
2007-05-07,0.030383870839773317,-0.005899320347080122,-0.008205852711805326
2007-05-08,0.010910132777365517,0.010403554245079018,-0.0009848769104564249
2007-05-09,0.017175014425393275,0.01781692016994851,0.005213406257144224
2007-05-10,0.0042945972574918966,-0.01265540944845783,-0.016718489875322012
2007-05-11,0.01295837654800097,0.014393070068245487,0.011355215931369084
2007-05-14,0.005685471535863167,0.018785882144048315,-0.010683872708909829
2007-05-15,-0.01696822601518674,-0.003808236607828756,-0.00821935103515227
2007-05-16,-0.001675622068677331,-0.0007897754076490886,0.03140138278156534
2007-05-17,0.019375061416547174,-0.01472251164059435,-0.003497471673201981
2007-05-18,0.005285728707394764,-0.0009356298223039681,-0.001359810781552134
2007-05-21,0.01765788931980179,0.0010688427445504367,0.00059518579472377
2007-05-22,0.013835135173495262,0.008779292126292092,0.011115197072831404
2007-05-23,-0.0057411019957015735,0.0068627395213180925,-0.00397968027155699
2007-05-24,-0.01968037525334646,-0.00792239839300703,0.0007593533470619414
2007-05-25,0.026125780307415112,0.0037043115633032574,0.019189307484609543
2007-05-29,0.006404475962913473,0.0005284997671478087,0.007397303087841833
2007-05-30,0.03792502677516329,0.03540581278953106,0.023314270574336233
2007-05-31,0.020170775328744745,0.0012729997856401815,-0.0013848410326543362
2007-06-01,-0.02329086473554466,-0.005614688187715321,0.004988535761633678
2007-06-04,0.024445332646533174,0.0019174663659608504,0.013240999390523743
2007-06-05,0.010983516103596117,0.00458805703705606,0.022946655089383174
2007-06-06,0.007876583690820931,0.00038148767390687715,-0.0011378682049378208
2007-06-07,0.003471608453041752,-0.01756578201647489,-0.006174386721153635
2007-06-08,0.00337969467932523,0.015529759386743192,0.0008346594487231182
2007-06-11,-0.035151788522770094,0.0029251768777420997,-0.008083303131951745
2007-06-12,0.0015794451654707797,-0.00854479925139012,-0.012931785414564172
2007-06-13,-0.02421468232783767,0.023417592139509617,0.0009305706018909153
2007-06-14,0.0105819166859039,0.009959184036611654,-0.004761473101413102
2007-06-15,0.014628914838255342,0.004695494404133239,0.006047288227494727
2007-06-18,0.03738428250269118,0.009082367727461156,0.018235942682666203
2007-06-19,-0.01149759088046283,0.007788643380247821,-0.0017290870337792013
