Participant_ID,Day,Study_Time,Practice_Sessions,Sleep_Hours,Distraction,Memory_Score
6,18,4.71401960591637,0,5.30989998000904,2.45600787632959,16.1198697390032
6,19,1.82352448877586,1,7.14675697452853,0.0820947001640715,14.2718221584247
6,20,4.87528631476474,2,5.49903449728701,9.95819907098278,10.1588675925767
7,1,67.5666222723417,5,5.24087664510508,7.25578343972387,100
7,2,62.6184378972921,2,5.75017771406475,5.95821711557749,88.575651722582
7,3,31.8290765439883,5,6.53621611167141,9.11447589549633,85.0681664080573
7,4,4.85007537113147,1,5.47032729432023,0.284619147412164,66.6477001789765
7,5,1.30323768646919,2,5.61709562206465,9.83843594701104,46.178110147201
7,6,0.157552636189455,2,7.91042444763445,7.33588342906265,47.9130744157821
7,7,0.421860693020134,2,5.32514411214746,4.52449118336283,44.0815314810045
7,8,4.8558388773784,2,5.73804104217419,7.80296636290737,34.6927447564632
7,9,3.60619768471054,2,7.21726675708018,8.59858570340624,42.6113148333062
7,10,2.42060613014519,1,7.91498054006078,9.36148742045823,29.3433097823208
7,11,3.87311511332511,2,7.00185087803264,5.82704096906257,34.5216982871657
7,12,4.2424915261844,0,7.56118428470826,4.69931578427762,30.1663673011362
7,13,2.46674240308301,1,7.06515646698866,6.61656426818402,22.897790416416
7,14,0.830406478068559,0,7.89077380969028,5.45169419414236,21.8538651909201
7,15,0.976089515969038,0,5.45821528161347,7.56120558682069,6.10150344763197
7,16,2.62371003028807,0,6.90812209644531,0.545118986175562,31.8933973957448
7,17,4.69680291387253,1,7.50258573682765,8.11418314986167,19.7259318041156
7,18,0.144246636863941,0,5.06887299737736,7.59919979374887,3.16981354215658
7,19,2.21514626115443,2,5.88517049430723,7.63044111464296,10.4850742535499
7,20,4.16597269753516,2,7.46273793960301,3.13243620915117,20.2376214517307
8,1,68.1415019646419,5,5.50074502252162,2.99293208537411,100
8,2,31.9321147315992,4,5.93087677788333,1.39320998348064,100
8,3,69.5456078918718,1,7.21971501299399,1.47924405996735,100
8,4,1.74395374639764,1,6.41936448951427,4.1619284440778,87.1610403874414
8,5,4.93355317972275,0,5.61773044534818,5.97253803951955,76.704199582453
8,6,2.17437860759444,2,5.78328871493339,5.34035792479234,76.6758659569201
8,7,4.84253238339028,1,7.72479821262971,4.00430627062898,86.0753001964905
8,8,4.73847876794504,1,5.46221312227457,9.07759284910866,57.8970078765673
8,9,3.87963755913443,0,5.92089133426851,4.3732142790409,61.0460690150438
8,10,3.58202962467362,2,6.47365464984829,5.96976885764257,63.6770536564892
8,11,1.36716051028634,2,5.11181150875414,4.46180470573268,57.1128033984839
8,12,4.03759142055812,1,6.25316647295805,9.9389457174387,50.6096791486872
8,13,0.169978262294346,0,5.39838261043682,9.08189455177669,32.9355980015315
8,14,0.70293365559384,0,7.82367250004757,8.03335123610825,38.327763851525
8,15,0.439328823864049,2,6.6041434061343,4.55613658697918,49.912857282655
8,16,2.6997525138891,2,6.95134104407685,2.52524069148405,57.8119278878345
8,17,3.77332097124418,0,6.0142904621416,9.32650952034417,43.053151518297
8,18,3.91262335135002,2,6.85342425350127,3.16982614926297,48.7309457715469
8,19,3.49895385258511,2,5.16321755789958,6.00382240199625,34.1832920669061
8,20,4.10672462488544,0,5.89721941659876,7.14292519962561,32.2904460279847
9,1,31.9661435640095,5,7.10012438705856,4.31149238579157,100
9,2,51.8916597012579,2,7.64580548635179,8.57691249834427,97.3751567872983
9,3,62.1789531955207,1,6.66930264011054,1.97104554257624,98.590457693802
9,4,0.143815179287989,0,7.78341681809486,5.87448288223669,65.7638347391018
9,5,2.91052648478165,1,7.80370866534146,7.04730647885508,68.5405415306632
9,6,0.238100659585939,0,6.39539981085898,8.9248328089226,51.9124265817655
9,7,2.88204111268566,0,7.27764039243391,4.20773642621493,48.6474212197767
9,8,3.23353060967393,2,7.55261602305579,6.70488200084536,44.6887677444617
9,9,0.489501208312894,0,6.06160657294438,4.0506879744697,34.7698783182104
9,10,3.56562677654082,2,5.63758015176659,7.50623452523131,37.2465718091145
9,11,0.511762008491959,2,6.51997883119027,2.7052079978221,35.7243931501358
9,12,1.27683297388258,1,6.18521488702,3.70792992888981,32.4348398166537
9,13,2.67299628553639,0,7.58265151185758,4.19235811148975,25.6551066349806
9,14,0.562441633490411,1,5.95750765155142,1.87210283316315,29.0260554959123
9,15,1.39455782416369,2,6.08473305059092,7.51038055267384,23.1231169271753
9,16,4.11276133413253,2,7.88010892325671,3.96809042209835,31.491403802725
9,17,1.42377243373768,2,6.74142854138403,0.121186645615577,31.602118520259
9,18,1.42941325144264,0,5.15538927508047,7.85226360279915,6.08162168279297
9,19,4.94488759518989,1,5.9687551111173,0.479107091547842,38.7943853696739
9,20,0.215496539015675,2,5.63366091362751,1.2916639622912,16.6960961015288
10,1,58.784071761343,3,6.00685704946244,0.150806878322219,100
10,2,53.9719724483812,4,5.02167916731383,4.65391168996703,100
10,3,61.1996451936449,2,7.55494833639104,1.3514026539978,100
10,4,2.74973228599514,0,6.01807313749303,2.80937685977633,75.7443700331049
10,5,0.795895080527159,1,7.26067512198003,0.361131431457735,81.58567640847
10,6,1.85386168756943,0,6.33775899785389,2.22611226925297,64.5304348509441
10,7,2.25535707177829,2,7.10643674089987,3.65310878689978,70.3636632188285
10,8,1.11417991492911,0,7.57561622191943,8.09103653186939,54.9697948911273
10,9,1.38071146934977,2,7.09730350120486,1.78527716872769,58.8866065162089
10,10,3.68694012743005,2,7.64370855358555,5.69268167377035,62.9433136571568
10,11,2.56741031789832,2,7.80097040146938,8.20049006711641,55.5196884787631
10,12,2.27214473441412,2,7.88692684738103,7.24622746974062,54.618372563628
10,13,4.78904686362602,1,6.71707701522209,4.48850977734767,41.8562607969803
10,14,1.27546088458724,2,6.33389369522397,1.66326127692522,40.4292207805551
10,15,1.81520899096352,2,5.62005993711939,7.54981431057342,38.1453615936078
10,16,1.0654868995595,1,6.42960957340095,9.96969082300494,32.1268438394273
10,17,4.47465208545192,1,7.88765003899972,2.80985734533091,38.3076161016862
10,18,2.1606144536828,0,6.86987681713676,3.30791054529076,25.0288267840087
10,19,2.7062082617744,2,6.29055253383355,9.21508089305935,31.1978779384449
10,20,3.5838328528004,2,7.46164651951461,0.342580529614885,42.582272518315
11,1,32.3511375939011,5,6.0967594199535,8.26480193644695,100
11,2,66.6789822569463,3,5.39071750746231,9.71709494667873,72.0273764969214
11,3,38.2650581880959,1,5.13250314680709,4.61018942296886,72.2976154814995
11,4,4.28117667339387,1,6.40401408924618,1.49190674813117,55.2623963227831
11,5,0.897905688244895,1,6.25769687651833,0.349741692496175,57.0675208682521
11,6,2.21419939456097,1,5.54599742051405,7.35999170675251,45.7935607471193
11,7,0.381249745295066,1,7.32952164525052,8.39741784690456,24.8776392093916
11,8,1.95481672867185,2,7.94528743504131,1.44645663256436,46.8561456651109
11,9,3.09401082888003,1,6.15114916529028,8.1982245097362,30.162429203163
11,10,4.84747090690097,1,7.03349504691362,9.9630947073406,18.5002352172226
11,11,0.286139981060604,1,7.47799069242523,5.33392639879288,17.3693734050357
11,12,3.1637126118748,2,6.82091966597979,3.25883335790116,26.3113968994309
11,13,0.540430491515101,0,6.86782335658273,3.79281053693312,18.7399234480955
11,14,3.63470947085154,0,6.40852664698526,5.81119800229207,13.3594698872429
11,15,0.684015451239697,0,5.14761378672223,0.750633814592341,17.877431005215
11,16,3.15840239065143,1,6.43108048687628,2.09504845640578,14.3099297618824
11,17,4.37514534117681,1,6.94524025338441,1.96909741245802,4.04631822367188
11,18,3.08469839419884,0,7.97103316823001,6.97477806525289,10.1437973515596
11,19,0.477148612346397,2,5.16104546863934,0.994582268988464,16.3977059758356
11,20,4.37412491540363,1,5.70161303087916,8.93107602847513,0
12,1,36.1077069437112,1,7.5879571385675,8.18442524269117,88.8722489822753
12,2,53.6887889130189,4,5.65820272163849,0.641787021593877,100
12,3,48.5305159622949,1,7.47420453865808,6.60429300844617,81.9244786124112
12,4,3.79215550721176,0,5.40560588495018,6.03855182368267,54.3287492753693
12,5,0.862426835528604,0,7.10944368565239,1.7575330769627,56.2633498586711
12,6,2.46510001042158,0,5.02978173207645,2.31245801883249,50.5382589005405
12,7,4.6235990659653,1,6.79712788921319,9.69391809279614,40.4380520347826
12,8,2.88370350164644,1,5.76022471226113,1.39221118808955,46.6096860716836
12,9,0.0696776454243725,0,7.76698959470242,2.59512159151865,41.1566365529021
12,10,1.06640641100188,2,6.44114037749799,9.23860517958952,36.3268967833465
12,11,1.03956504622968,1,5.1872514693484,0.0751134783631657,41.3640980537293
12,12,2.61071288525132,2,5.94627119438507,5.05553163438423,26.194905642146
12,13,3.18595086511042,2,7.67209661213162,4.94386912264375,43.3722570795459
12,14,2.50037622294808,0,7.55938438483924,9.22045908919705,20.85055076653
12,15,3.62001675475897,0,6.8285658200354,4.50731840795342,21.298310695898
12,16,0.0148375243736387,0,5.8421690936772,2.96174607208839,25.0943405290671
12,17,2.99600724625048,2,6.89579490256178,9.83029320064158,12.4439017823781
12,18,4.38176076269515,1,7.66166290433012,3.80112651137295,18.2579253632171
12,19,0.321599153763921,0,5.43965174224321,2.75590766689868,19.63216514257
12,20,4.93010420569242,0,5.63406280239315,3.16195605923263,15.5736245021522
13,1,46.6332653006333,4,5.99064909330274,3.46460196358853,100
13,2,37.5088150890688,1,7.2172643001395,0.522793127930873,100
13,3,40.115786204429,1,6.33910828909794,9.61817624196971,82.019070276858
13,4,1.85268282460461,2,6.07945320257438,1.76269391525128,80.4705013989412
13,5,0.410341072502743,0,5.10665691060372,4.83697808258559,54.5831100860161
13,6,2.71008566029348,0,5.90954846644816,5.171652365819,52.2407670272957
13,7,3.00967022725185,1,6.60585493114317,5.9257126662853,62.8871334159945
13,8,0.292773310459479,2,6.6040846834255,0.0705431287376412,61.260313157116
13,9,1.35367630959272,1,7.13526332094891,9.35413967778131,35.6385932356551
13,10,1.58081495547594,2,7.85545228039858,5.03532114028491,55.3615164678925
13,11,1.40966661965003,0,6.86242959267429,8.67367216774578,31.0360832625604
13,12,2.89604471047347,1,7.71684855358995,2.6962431333066,41.3154976401196
13,13,1.0230472492296,1,7.57952033066812,5.31008294251271,38.3561722555655
13,14,3.22683279102683,1,7.03744596625949,8.08310706854997,25.6004689661553
13,15,3.52181156889232,2,5.98830023362468,1.3829129175413,41.6417196693086
13,16,0.146318031567545,2,6.95831403359702,7.22427044521055,24.8877504807395
13,17,2.85234885356359,1,5.06738966925239,9.55980195053242,13.6525388413905
13,18,2.73701844287524,2,7.02162395152756,3.50640145461003,30.7695568422636
13,19,4.7639584126228,0,6.45097995243725,3.79964459671809,25.353360656333
13,20,0.801978424691837,1,7.61676001016118,7.35334893922187,18.6854968190799
14,1,59.0134872280117,2,5.75864252089516,5.69058467200217,100
14,2,47.5890711225116,4,7.64705808099756,3.45403420029874,100
14,3,42.8768957341652,2,7.18049497372995,7.517499545715,100
14,4,3.50148717203246,1,5.12399578685079,0.414246118369481,78.1884847268378
14,5,4.32247032027782,0,5.6791239464649,5.82954010736972,62.6476939860048
14,6,3.69227876152854,1,5.73673550825107,3.23017893345095,62.9962086328047
14,7,2.77846504751682,1,6.77039832546862,9.31782752414568,65.401406359228
14,8,3.14495953873017,0,7.60175413385002,7.40277444583125,47.5462027744924
14,9,2.28153652845195,2,6.28017684462944,8.48591814626746,55.7583564815275
14,10,4.63083738863886,1,5.96750374626639,0.537500363355637,50.8543556886986
14,11,4.69835094275284,2,7.37397999371839,4.88948234767809,45.5426806189458
14,12,1.67701556849854,0,6.49437915216404,2.63754124136459,35.843505714557
14,13,4.69560270941744,2,7.66200569526459,1.01147729907026,56.2366336006035
14,14,1.71690444929433,1,5.98129235852364,1.53452612541138,37.3431889411493
14,15,0.588676886000473,0,5.66117545375906,2.7957059494788,37.402751369509
14,16,0.306667167315509,2,5.69992712691607,3.21673024903915,34.3864943264747
14,17,0.22779708894193,2,7.37203299209067,7.27427294530736,33.7560496325139
14,18,2.71548862945214,2,6.85757376217256,9.20682154683537,25.4950390007242
14,19,0.423065075403165,2,7.17286893077054,5.65392654060701,28.7514634593356
14,20,2.62056313527008,0,5.55672998493424,7.90231865280526,24.4211089221559
15,1,68.523986684261,3,6.34092036172278,7.37223573119768,100
15,2,48.2609311281891,4,6.13737163770879,7.2015846112152,91.1209244159256
15,3,56.909108846982,1,7.75046401690984,8.80261096718618,87.1103760973232
15,4,3.21651609153192,1,6.47859707974366,0.336128018071601,62.6829384468125
15,5,2.23470178829962,0,7.62645067719213,8.57382803889798,52.6386999333995
15,6,3.42930540183141,0,5.66751763995734,1.60559652752455,54.9320448164007
15,7,4.28942213469659,1,7.32374288240995,6.3111892271574,50.5437261637858
15,8,0.00638808758336051,1,6.34687888538481,3.64958816594207,43.562831853206
15,9,4.0114379161593,2,6.76214676918704,8.08359911176501,44.8362211004119
15,10,2.9463754563972,1,6.71764101512302,1.80697133084854,39.8243443678434
15,11,4.65555744410325,1,5.06868249054841,1.75382464682746,40.3979743143637
15,12,0.480221347188735,1,5.63080569667983,4.07766190600267,25.272927824354
15,13,0.461415118390935,1,6.06441381129087,5.62449503901532,20.0692993817006
15,14,0.150209597565463,1,7.00196452223357,4.87031036818219,19.565860469828
15,15,2.46356951034062,2,5.07817519474791,3.99928854579922,26.1741469011604
15,16,2.79476113746594,1,7.38956502271905,2.84481006911011,21.6791534534505
15,17,3.03504075149975,0,7.32635164137229,5.53028649490388,21.5775156591895
15,18,2.01133500900022,0,5.17331529075594,2.4442714633866,15.8251445565549
15,19,3.8392613490168,1,6.04094436694312,0.904465684106541,28.7740062143205
15,20,2.33323279746885,1,7.68559386151758,0.102988812256576,28.3175647487984
16,1,33.7619143656234,2,6.43499791614782,5.10412175046296,100
16,2,69.8529587626927,4,7.39868255715787,3.70303892496948,100
16,3,34.3022241200858,1,5.78786126225832,5.16679486929237,100
16,4,3.12427368409495,0,5.58088587709113,6.35270817982427,73.2454436396247
16,5,1.95386272023018,0,7.34669807913652,9.03657412809401,61.3405013524164
16,6,0.0473391063959167,0,7.33683086511462,2.80749058712929,66.1207047241226
16,7,3.727361871936,0,6.97265935724902,5.90855784665547,60.5768520779299
16,8,4.80553144014011,0,6.4433603707366,6.6637712575963,45.0195633731136
16,9,3.13785245544714,2,6.1206258184716,6.94820061559614,51.6618115479837
16,10,4.9390227184249,1,7.46807076349892,1.46476816480014,53.7856460568272
16,11,0.437219412633402,0,5.70399992228058,1.53504584799013,43.9841778978714
16,12,1.99911856397241,0,5.72600014107942,7.11095253909275,34.1783269923553
16,13,2.54516581605226,1,5.66420708434387,5.97490837693887,30.6035878207436
16,14,0.527248243479857,0,7.20036929951157,0.576987205889304,27.7748195133104
16,15,1.52624841164032,0,6.12006077192864,0.258075005336118,41.2528306126937
16,16,0.445564173569153,2,7.39865749741236,2.30779978908404,38.1253126058984
16,17,4.85462499477646,2,6.6489334531515,1.18011393530699,42.8922647632281
16,18,2.02088075316432,0,6.76972596267186,6.31781723711189,26.9074435793257
16,19,3.6901481752064,0,6.84648347353841,7.18228465867139,27.7291602000507
16,20,0.624701520468408,1,5.89732767296728,4.0278275216503,28.4210505044941
17,1,47.0052078014611,3,5.94792465233326,8.79632186536559,100
17,2,66.0688584508989,3,5.36369840219404,2.69365020470796,100
17,3,66.9548676151663,5,7.35965400848064,1.48181527471061,100
17,4,2.16979668374978,0,7.93853676788125,2.18938137835702,70.410885827697
17,5,4.73549841245668,0,6.85874316749358,7.19581439395785,57.4786179525579
17,6,3.48652336235861,0,5.7206329467083,3.87927996156569,58.2825062733668
17,7,4.46801991003148,0,7.34012283520208,8.54964154527827,47.5425347045551
17,8,1.02639764754979,0,7.90314904268616,6.42708697877587,47.9528149383704
17,9,4.69048402242754,0,7.01607696051061,8.98403142187858,28.1538705684467
17,10,1.78242277444409,0,5.85225949503083,0.920558418997461,49.5312882235143
17,11,3.40812984036602,1,7.57587864090275,8.87649098099067,37.0762098772518
17,12,2.92977321179275,1,5.55377530346144,2.14123684074204,35.1744345999889
17,13,4.86852111960826,2,7.3707484343178,9.45520148198803,36.4880358246761
17,14,3.74876435789975,1,7.81689650771886,1.60466538037857,38.9425045808297
17,15,3.23684257617659,1,5.54321961700948,0.519548719465626,32.4235925328797
17,16,1.84646528443357,1,5.71100514860767,2.63548723597805,20.6307701407249
17,17,4.33732082882688,2,6.66749862111557,2.87685773560419,38.4351850118877
17,18,0.445978844816102,2,5.98289948154146,4.96267282790822,32.2552755747796
17,19,0.194236315766592,0,5.49039733641539,2.39270935456725,21.6867431024333
17,20,4.4700725543651,2,7.13935714531007,7.07729991300645,18.7732923675711
18,1,61.284105958817,5,5.88695237222787,5.05673025932902,100
18,2,47.629528236468,3,5.7845618886659,6.17156161995133,100
18,3,40.5199261676922,1,6.06381212701621,5.05880754801703,83.4734155441044
18,4,0.688071627884505,2,5.09806146842752,8.78266542604425,69.2856315663582
18,5,1.33109467041472,0,7.73185819517613,7.04336420770085,56.2136342016124
18,6,1.30565647871727,2,6.40951220464351,4.24045836472078,72.5104750270572
18,7,2.62422224256016,0,6.10891652151375,1.20399728206911,57.7599787059575
18,8,1.08403964903307,2,6.47858156008354,7.97381267120467,49.0623720240962
18,9,2.43372456152808,1,5.15631305885655,1.2853332657824,46.7127903106822
18,10,0.348750700636563,2,5.77231277815982,6.00339239755008,39.6142454497305
18,11,1.72685454182947,2,7.39944500669931,9.0738795343454,39.4516546464501
18,12,1.56546582553394,1,6.02321316615406,2.82966968073929,47.0991628841191
18,13,4.4333506545472,2,5.35530057331201,7.66692534117024,36.1578266335535
18,14,3.63328246976755,2,5.77577831169044,0.405587650955921,43.4149893631026
18,15,1.42609925619649,1,5.87360040816843,1.02236055242795,43.9835899148104
18,16,2.532003706883,2,5.7020250584683,0.107122873699117,38.7207735300718
18,17,4.81572089933251,2,6.25108212744279,2.50125627062993,37.3649067855058
18,18,1.79679129809684,1,6.00640187779018,7.11294001321213,20.9782425213346
18,19,1.33435503635617,2,5.13680391021701,0.629642273981093,33.5566728726322
18,20,1.75479673770501,0,5.34303241327919,7.02989916482734,23.7683430102094
19,1,67.8474012344155,5,6.26510402290348,7.86684886446878,100
19,2,46.6330065345972,2,6.24567769236006,3.29653571324881,95.8550415882351
19,3,34.8985026921126,3,6.80413621109445,6.45782382049359,92.3018621963811
19,4,4.6300111376567,1,5.89807547992237,0.871647097167862,74.578134083153
19,5,1.33504729743432,2,5.37359781992246,7.66562845868265,60.9313217435072
19,6,4.07544703078892,2,7.03027934953023,7.7145221605944,56.5037459950856
19,7,3.82343241182072,2,6.59305376014106,3.58060011165329,58.2284250872215
19,8,1.14765671206704,1,6.60143770845566,3.66299054099652,44.9610046644399
19,9,3.5795786926714,0,6.89809396168218,5.84855844307061,41.4148137715767
19,10,1.74422452449422,1,6.84860064663048,2.56836237185374,47.1794044249879
19,11,3.42326078161188,1,7.80420165343983,1.31578903969987,35.7197956769754
19,12,4.6084284725554,2,5.29368091446837,6.67025074796251,24.7135587481874
19,13,2.26752727594932,2,6.67633758857344,8.27624313538165,28.7939354608022
